customer_key,customer_id,gender,senior_citizen,has_partner,has_dependents
5280,6350-XFYGW,Male,1,0,0
5281,8513-OLYGY,Male,0,1,0
5282,0311-QYWSS,Female,0,0,0
5283,8705-DWKTI,Male,0,0,0
5284,8755-IWJHN,Male,1,1,0
5285,4480-QQRHC,Female,1,0,0
5286,0929-PECLO,Female,1,0,0
5287,3680-CTHUH,Male,0,0,0
5288,1202-KKGFU,Female,0,1,0
5289,6112-KTHFQ,Female,0,0,0
5290,1852-XEMDW,Male,0,0,0
5291,1820-DJFPH,Female,0,1,1
5292,9426-SXNHE,Female,0,0,0
5293,9068-FHQHD,Female,0,1,1
5294,1269-FOYWN,Male,0,1,1
5295,9470-YFUYI,Male,1,1,0
5296,7402-EYFXX,Male,1,0,0
5297,9895-VFOXH,Female,0,0,0
5298,1230-QAJDW,Male,0,0,0
5299,5701-ZIKJE,Male,0,0,0
5300,5032-MIYKT,Female,0,0,0
5301,7396-VJUZB,Male,0,1,1
5302,9717-QEBGU,Male,0,0,0
5303,5172-RKOCB,Male,0,1,0
5304,6509-TSGWN,Female,0,1,1
5305,3178-CIFOT,Female,0,0,0
5306,4530-NDRKU,Female,0,1,1
5307,5985-TBABQ,Female,0,0,0
5308,9800-ONTFE,Female,0,1,1
5309,6743-HHQPF,Male,0,1,0
5310,8455-HIRAQ,Female,0,0,0
5311,6616-AALSR,Female,0,1,1
5312,9415-ZNBSX,Female,0,1,1
5313,4018-KJYUY,Male,0,0,1
5314,3884-UEBXB,Female,0,1,1
5315,8780-RSYYU,Female,0,0,0
5316,5537-UXXVS,Female,0,1,0
5317,1791-PQHBB,Female,0,0,1
5318,8701-DGLVH,Male,0,0,0
5319,8741-LQOBK,Female,0,1,1
5320,8082-GHXOP,Male,0,0,1
5321,0980-FEXWF,Male,0,1,1
5322,3011-WQKSZ,Male,0,0,1
5323,8218-FFJDS,Female,0,1,0
5324,1986-PHGZF,Male,1,0,0
5325,9360-OMDZZ,Male,0,0,0
5326,0345-XMMUG,Female,0,1,0
5327,8024-XNAFQ,Female,1,0,0
5328,2988-GBIVW,Female,1,1,0
5329,2832-SCUCO,Female,0,0,0
5330,7036-ZZKBD,Male,0,1,0
5331,0265-PSUAE,Female,0,1,1
5332,0463-TXOAK,Male,0,0,1
5333,0594-UFTUL,Male,0,1,1
5334,9509-MPYOD,Female,0,0,0
5335,9128-CPXKI,Female,0,0,0
5336,0129-KPTWJ,Male,0,1,0
5337,5855-EIBDE,Female,0,1,0
5338,5365-LLFYV,Female,0,0,0
5339,5956-YHHRX,Male,1,0,0
5340,6008-NAIXK,Male,1,0,0
5341,1928-BXYIV,Male,0,0,0
5342,5760-FXFVO,Male,0,0,0
5343,0961-ZWLVI,Male,0,0,1
5344,5181-OABFK,Female,0,1,1
5345,4007-NHVHI,Female,1,0,0
5346,7816-VGHTO,Female,0,1,1
5347,5871-DGTXZ,Male,0,0,0
5348,7550-WIQVA,Male,0,1,1
5349,7544-ZVIKX,Male,0,1,1
5350,0016-QLJIS,Female,0,1,1
5351,7508-DQAKK,Female,0,0,0
5352,5176-OLSKT,Female,0,1,0
5353,9356-AXGMP,Male,0,1,0
5354,3556-BVQGL,Female,0,1,0
5355,8979-CAMGB,Male,1,0,0
5356,7581-EBBOU,Female,0,0,0
5357,5073-RZGBK,Female,0,1,1
5358,2192-CKRLV,Female,0,1,0
5359,3154-HMWUU,Male,0,1,0
5360,6119-SPUDB,Male,0,0,0
5361,6522-OIQSX,Female,0,1,1
5362,7813-ZGGAW,Male,1,0,0
5363,8748-HFWBO,Male,0,1,1
5364,1052-QJIBV,Female,0,1,1
5365,1319-YLZJG,Male,0,1,0
5366,0723-FDLAY,Male,0,0,0
5367,3050-RLLXC,Female,0,1,1
5368,9298-WGMRW,Female,0,1,0
5369,3088-LHEFH,Female,0,0,0
5370,6583-KQJLK,Female,1,1,0
5371,8544-JNBOX,Male,0,0,0
5372,6681-ZSEXG,Male,0,1,0
5373,6139-ZZRBQ,Male,1,0,0
5374,6116-RFVHN,Female,0,1,0
5375,8884-FEEWR,Male,0,0,0
5376,3125-RAHBV,Male,0,0,0
5377,0373-AIVNJ,Male,0,0,0
5378,1682-VCOIO,Male,0,0,0
5379,2072-ZVJJX,Male,0,1,0
5380,8849-AYPTR,Male,0,1,0
5381,9518-IMLHK,Male,0,0,0
5382,3646-ITDGM,Female,0,0,0
5383,3569-VLDHH,Male,0,1,1
5384,8224-KDLKN,Male,0,1,1
5385,7594-LZNWR,Male,1,0,0
5386,4001-TSBTV,Female,0,1,1
5387,8727-XDPUD,Male,0,0,0
5388,1043-UXOVO,Female,0,0,0
5389,1064-FBXNK,Male,0,1,1
5390,3996-ZNWYK,Male,1,1,1
5391,2878-DHMIN,Male,0,1,1
5392,7762-ONLJY,Female,0,1,1
5393,5795-BKOYE,Female,0,1,1
5394,7402-PWYJJ,Female,0,1,0
5395,0018-NYROU,Female,0,1,0
5396,7501-VTYLJ,Female,0,0,1
5397,7608-RGIRO,Male,0,0,1
5398,0480-BIXDE,Female,0,1,0
5399,5895-QSXOD,Male,0,0,0
5400,9814-AOUDH,Male,0,0,0
5401,6175-IRFIT,Male,0,0,0
5402,8760-ZRHKE,Female,1,1,1
5403,1622-HSHSF,Female,0,0,0
5404,6749-UTDVX,Male,0,0,0
5405,5542-DHSXL,Female,0,1,0
5406,9102-OXKFY,Male,0,0,0
5407,5216-WASFJ,Female,1,1,0
5408,7808-DVWEP,Male,0,1,0
5409,2284-VFLKH,Male,0,1,0
5410,0366-NQSHS,Male,0,0,0
5411,3807-BPOMJ,Female,0,1,0
5412,3892-NXAZG,Male,0,1,1
5413,4948-WBBKL,Female,1,0,0
5414,4182-BGSIQ,Female,0,1,1
5415,0988-AADSA,Female,0,1,1
5416,9972-NKTFD,Female,0,0,0
5417,3717-LNXKW,Male,0,1,0
5418,5734-EJKXG,Female,0,0,0
5419,2207-RYYRL,Male,0,1,1
5420,6729-FZWSY,Male,0,0,0
5421,9695-IDRZR,Female,0,0,1
5422,8144-DGHXP,Female,0,0,0
5423,7814-LEEVE,Female,0,1,0
5424,8631-WUXGY,Female,0,0,1
5425,5906-DVAPM,Female,0,1,1
5426,6654-QGBZZ,Female,0,0,0
5427,8348-JLBUG,Male,1,1,0
5428,5641-DMBFJ,Female,0,1,0
5429,9200-NLNPD,Male,0,1,0
5430,2664-XJZNO,Male,0,1,1
5431,3339-EAQNV,Male,1,1,0
5432,0921-OHLVP,Male,0,0,0
5433,8350-NYMVI,Female,0,0,0
5434,1600-DILPE,Female,0,0,0
5435,0536-ESJEP,Male,0,1,0
5436,4654-GGUII,Female,0,0,0
5437,6478-HRRCZ,Male,0,1,0
5438,8510-BBWMU,Female,0,0,0
5439,6857-TKDJV,Male,0,1,1
5440,2360-RDGRO,Male,0,1,0
5441,0584-BJQGZ,Female,0,0,0
5442,1360-XFJMR,Female,0,1,0
5443,5730-RIITO,Female,1,0,0
5444,9058-MJLZC,Female,0,0,0
5445,0902-XKXPN,Male,0,1,1
5446,5177-RVZNU,Female,0,0,1
5447,0056-EPFBG,Male,0,1,1
5448,8993-IZEUX,Male,0,0,0
5449,8190-ZTQFB,Male,0,0,0
5450,0931-MHTEM,Female,0,0,0
5451,7515-LODFU,Male,1,0,0
5452,0440-UEDAI,Female,0,0,0
5453,1337-BOZWO,Male,0,1,1
5454,0868-VJRDR,Male,0,1,0
5455,6344-SFJVH,Female,0,0,0
5456,3950-VPYJB,Male,0,1,1
5457,8041-TMEID,Male,1,1,0
5458,7321-ZNSLA,Male,0,1,1
5459,6941-KXRRV,Female,1,1,0
5460,8727-JQFHV,Male,0,1,1
5461,9475-NNDGC,Male,0,1,0
5462,1355-KUSBG,Female,0,1,1
5463,3688-FTHLT,Female,0,0,0
5464,0899-LIIBW,Male,0,1,0
5465,1384-RCUXW,Male,0,0,0
5466,5825-XJOCM,Male,0,0,1
5467,6848-YLDFR,Male,0,1,1
5468,8125-QPFJD,Female,0,1,0
5469,2320-YKQBO,Female,0,0,0
5470,4973-RLZVI,Female,0,0,0
5471,7869-ZYDST,Male,0,1,0
5472,4501-UYKBC,Female,1,0,0
5473,1215-EXRMO,Male,0,1,0
5474,2305-MRGLV,Male,0,1,0
5475,8404-VIOMB,Female,0,0,0
5476,2359-KLTEK,Female,0,1,1
5477,5304-EFJLP,Male,1,1,0
5478,2673-ZALNP,Female,0,0,0
5479,9184-GALIL,Female,0,1,1
5480,4393-RYCRE,Male,0,0,0
5481,9746-MDMBK,Male,0,1,1
5482,3162-ZJZFU,Male,0,1,1
5483,8404-GFGCZ,Male,0,1,0
5484,8875-AKBYH,Male,1,0,0
5485,0533-UCAAU,Male,1,1,0
5486,1394-SUIUH,Female,1,1,0
5487,3521-MNKLV,Male,0,0,0
5488,2533-TIBIX,Male,0,1,1
5489,5092-STPKP,Female,0,0,0
5490,0114-PEGZZ,Female,0,0,0
5491,3359-DSRKA,Female,0,1,1
5492,8639-NHQEI,Female,0,1,1
5493,7161-DFHUF,Female,0,1,0
5494,3720-DBRWL,Male,0,1,0
5495,8565-WUXZU,Male,1,1,0
5496,4994-OBRSZ,Male,0,0,1
5497,0562-FGDCR,Female,0,1,1
5498,2436-QBZFP,Female,0,1,1
5499,3420-YJLQT,Female,0,0,0
5500,6040-CGACY,Female,0,0,0
5501,6582-PLFUU,Male,0,1,1
5502,8242-PDSGJ,Male,0,1,0
5503,0264-CNITK,Female,0,1,1
5504,0089-IIQKO,Female,0,1,1
5505,7839-NUIAA,Female,0,1,1
5506,6075-QMNRR,Female,0,0,0
5507,5966-EMAZU,Male,0,1,0
5508,0440-EKDCF,Male,0,1,0
5509,4774-HHGGS,Male,0,1,0
5510,2055-BFOCC,Male,1,1,0
5511,8180-AKMJV,Female,0,0,0
5512,4298-OYIFC,Male,0,1,0
5513,5566-SOEZD,Male,0,1,1
5514,9842-EFSYY,Female,0,0,1
5515,2272-WUSPA,Female,0,1,0
5516,4584-LBNMK,Male,1,1,0
5517,3898-GUYTS,Female,1,0,0
5518,0930-EHUZA,Female,0,0,0
5519,9975-SKRNR,Male,0,0,0
5520,3703-KBKZP,Male,1,0,0
5521,4973-MGTON,Female,0,1,0
5522,3682-YEUWS,Male,0,1,1
5523,1223-UNPKS,Male,0,1,1
5524,3446-QDSZF,Female,0,0,0
5525,5117-IFGPS,Male,1,1,0
5526,7379-FNIUJ,Male,0,0,0
5527,1627-AFWVJ,Female,0,0,0
5528,4486-EFAEB,Male,0,0,0
5529,0060-FUALY,Female,0,1,0
5530,6954-OOYZZ,Male,0,1,0
5531,7088-FBAWU,Female,0,1,1
5532,8313-AFGBW,Male,0,1,0
5533,3097-IDVPU,Male,0,1,1
5534,2197-OMWGI,Female,1,1,1
5535,2303-PJYHN,Female,0,1,0
5536,9795-VOWON,Male,0,0,0
5537,1237-WIYYZ,Female,0,0,0
5538,1987-AUELQ,Female,0,1,0
5539,7852-LECYP,Male,1,1,0
5540,4822-LPTYJ,Male,0,1,0
5541,8165-CBKXO,Male,0,1,1
5542,6527-PZFPV,Male,0,1,1
5543,9593-CVZKR,Female,0,1,1
5544,8595-SIZNC,Female,1,1,0
5545,5236-XMZJY,Female,0,0,0
5546,4827-DPADN,Female,0,1,1
5547,2694-CIUMO,Female,0,0,0
5548,5846-ABOBJ,Male,0,1,0
5549,1439-LCGVL,Female,0,1,0
5550,0909-SDHNU,Female,0,0,1
5551,4647-XXZAM,Female,0,1,1
5552,7740-KKCXF,Male,0,1,0
5553,5360-XGYAZ,Male,0,1,1
5554,3557-HTYWR,Female,0,0,0
5555,8920-NAVAY,Male,1,0,0
5556,1699-TLDLZ,Female,0,1,1
5557,5600-PDUJF,Male,0,0,0
5558,0567-XRHCU,Female,0,1,1
5559,2067-QYTCF,Female,0,1,0
5560,7407-SUJIZ,Male,0,0,0
5561,9150-KPBJQ,Female,0,0,0
5562,0052-DCKON,Male,0,1,0
5563,3654-ARMGP,Female,0,0,0
5564,9699-UBQFS,Female,1,1,0
5565,9367-TCUYN,Female,0,0,0
5566,1261-FWTTE,Male,1,0,0
5567,3528-HFRIQ,Male,1,1,0
5568,0708-SJDIS,Female,0,0,0
5569,2073-QBVBI,Female,0,1,0
5570,6928-ONTRW,Female,0,1,1
5571,3320-VEOYC,Male,1,0,0
5572,5231-FIQPA,Female,0,0,0
5573,6617-WLBQC,Female,0,1,1
5574,2599-CIPQE,Male,0,1,1
5575,8774-GSBUN,Male,0,1,0
5576,7326-RIGQZ,Male,0,1,1
5577,1401-FTHFQ,Male,0,1,1
5578,0254-FNMCI,Female,0,0,0
5579,1848-LBZHY,Female,0,1,0
5580,8118-TJAFG,Male,0,1,1
5581,5429-LWCMV,Female,0,0,0
5582,7298-IZWLY,Female,0,0,0
5583,9758-MFWGD,Female,1,1,1
5584,3955-JBZZM,Male,0,0,0
5585,4815-TUMEQ,Female,0,0,0
5586,9909-IDLEK,Male,0,1,1
5587,4092-OFQZS,Male,0,1,0
5588,1561-BWHIN,Male,0,1,1
5589,9927-DSWDF,Male,0,1,0
5590,9500-LTVBP,Female,0,0,0
5591,7252-NTGSS,Female,0,0,0
5592,8149-AIQCG,Male,0,0,0
5593,1360-JYXKQ,Female,1,1,0
5594,0899-WZRSD,Male,0,0,0
5595,3255-GRXMG,Male,0,0,1
5596,4828-FAZPK,Female,0,1,1
5597,6094-ZIVKX,Female,0,0,0
5598,6925-BAYGL,Female,1,1,0
5599,3262-EIDHV,Female,0,1,1
5600,7354-OIJLX,Male,0,0,0
5601,1376-HHBDV,Female,0,0,0
5602,6133-OZILE,Female,0,0,0
5603,4135-FRWKJ,Female,1,1,1
5604,6551-ZCOTS,Male,1,0,0
5605,7191-ADRGF,Male,0,1,0
5606,5018-LXQQG,Female,0,1,1
5607,6892-BOGQE,Female,0,1,0
5608,1746-TGTWV,Male,0,1,0
5609,5995-SNNEW,Male,1,1,0
5610,8050-WYBND,Female,0,0,1
5611,2821-WARNZ,Female,0,0,1
5612,4879-GZLFH,Female,0,1,1
5613,8314-HTWVE,Female,0,1,1
5614,9402-ROUMJ,Female,0,1,1
5615,2507-QZPQS,Male,0,0,0
5616,7159-NOKYQ,Male,0,1,0
5617,5707-ZMDJP,Male,0,1,1
5618,8779-YIQQA,Male,0,1,1
5619,7136-IHZJA,Female,0,1,1
5620,8966-OIQHG,Female,0,1,1
5621,7074-STDCN,Male,0,0,0
5622,8739-QOTTN,Female,0,1,0
5623,1399-OUPJN,Female,0,1,1
5624,0277-BKSQP,Male,0,1,1
5625,5774-XZTQC,Female,0,1,1
5626,2676-SSLTO,Male,0,0,0
5627,6266-QHOJZ,Female,0,0,0
5628,7269-JISCY,Female,0,0,0
5629,0363-SVHYR,Male,0,1,1
5630,8547-NSBBO,Male,0,0,0
5631,6591-QGOYB,Male,0,0,0
5632,9070-BCKQP,Female,0,1,0
5633,6421-SZVEM,Female,0,1,1
5634,1328-EUZHC,Female,0,1,0
5635,8878-RYUKI,Female,0,0,0
5636,9633-DENPU,Female,0,1,0
5637,7811-JIVPF,Female,0,0,0
5638,7113-HIPFI,Male,0,1,1
5639,8541-QVFKM,Female,0,0,0
5640,9258-CNWAC,Female,0,1,1
5641,5371-VYLSX,Female,1,0,0
5642,6374-AFWOX,Male,0,1,0
5643,5317-FLPJF,Female,0,0,0
5644,7621-VPNET,Female,0,1,0
5645,6034-YMTOB,Female,0,0,0
5646,4903-CNOZC,Male,0,0,0
5647,4353-HYOJD,Female,0,1,1
5648,7267-FRMJW,Female,0,1,1
5649,4188-FRABG,Male,0,1,0
5650,4128-ETESU,Female,1,1,0
5651,0620-DLSLK,Female,0,0,0
5652,3850-OKINF,Male,0,1,1
5653,1156-ZFYDO,Female,0,0,0
5654,3295-YVUSR,Male,1,0,0
5655,8016-NCFVO,Male,1,0,0
5656,4119-ZYPZY,Male,1,0,0
5657,5549-ZGHFB,Male,0,1,1
5658,7577-SWIFR,Male,0,0,0
5659,0303-WMMRN,Male,0,0,0
5660,6408-OTUBZ,Female,0,0,0
5661,5204-HMGYF,Female,0,1,1
5662,1078-TDCRN,Female,1,1,0
5663,3727-OVPRY,Male,0,1,1
5664,3797-FKOGQ,Male,0,0,1
5665,7622-NXQZR,Male,0,0,0
5666,6196-HBOBZ,Male,0,1,0
5667,3970-XGJDU,Female,0,0,0
5668,7017-VFULY,Female,0,1,0
5669,5562-YJQGT,Female,0,0,0
5670,8807-OPMBM,Female,0,1,1
5671,5439-WIKXB,Male,1,1,0
5672,8294-UIMBA,Female,0,0,0
5673,8109-YUOHE,Male,0,0,0
5674,5840-NVDCG,Female,0,1,1
5675,8092-NLTGF,Male,0,0,0
5676,5928-QLDHB,Male,0,0,0
5677,9840-EFJQB,Female,0,0,0
5678,0696-UKTOX,Male,0,0,1
5679,4801-KFYKL,Male,0,0,1
5680,3472-OAOOR,Male,0,1,1
5681,6135-OZQVA,Female,0,0,0
5682,2252-JHJGE,Male,0,0,0
5683,4188-PCPIG,Female,0,1,0
5684,7105-BENQF,Male,0,0,1
5685,7721-DVEKZ,Female,0,0,0
5686,3566-VVORZ,Female,0,1,0
5687,9507-HSMMZ,Male,0,0,0
5688,2480-SQIOB,Male,0,1,1
5689,7813-TKCVO,Female,0,1,0
5690,0128-MKWSG,Female,0,0,1
5691,4350-ZTLPI,Female,0,1,0
5692,0361-HJRDX,Female,0,0,0
5693,5727-MYATE,Male,0,1,1
5694,3823-KYNQY,Male,0,0,0
5695,7570-WELNY,Female,0,1,0
5696,3021-VLNRJ,Female,0,0,1
5697,2080-CAZNM,Female,1,0,0
5698,1028-FFNJK,Male,1,1,0
5699,6907-FLBER,Male,0,0,0
5700,3001-UNBTL,Male,1,1,1
5701,5982-PSMKW,Female,0,1,1
5702,3507-GASNP,Male,0,0,1
5703,7096-ZNBZI,Female,0,1,0
5704,1676-MQAOA,Male,0,0,0
5705,0786-IVLAW,Female,1,0,0
5706,7566-DSRLQ,Female,0,1,0
5707,7245-JMTTQ,Female,0,0,0
5708,6050-IJRHS,Female,0,1,1
5709,6202-JVYEU,Male,0,0,0
5710,8591-TKMZH,Male,0,1,1
5711,0734-OXWBT,Male,0,0,1
5712,4282-ACRXS,Male,1,1,0
5713,0365-TRTPY,Female,0,0,0
5714,7349-ALMUX,Male,0,0,0
5715,6502-KUGLL,Female,0,1,1
5716,1841-YSJGV,Male,0,1,0
5717,3511-BFTJW,Male,0,1,1
5718,7668-XCFYV,Female,1,1,0
5719,5018-HEKFO,Female,0,0,0
5720,2923-ARZLG,Male,0,1,1
5721,3976-NLDEZ,Male,0,0,0
5722,2282-YGNOR,Female,0,0,0
5723,5336-UFNZP,Female,1,1,1
5724,6854-EXGSF,Female,0,0,0
5725,1241-EZFMJ,Male,0,1,0
5726,9233-PSYHO,Female,1,0,0
5727,5376-PCKNB,Male,0,1,1
5728,8044-BGWPI,Male,0,1,1
5729,4060-LDNLU,Male,0,0,0
5730,3589-PPVKW,Male,0,0,0
5731,5887-IKKYO,Male,0,1,1
5732,1755-RMCXH,Male,0,1,1
5733,3858-XHYJO,Female,0,1,0
5734,4299-SIMNS,Male,0,0,0
5735,7025-IWFHT,Male,0,0,0
5736,6261-LHRTG,Female,0,0,0
5737,7841-FCRQD,Female,0,1,0
5738,2056-EVGZL,Male,0,1,1
5739,8777-MBMTS,Female,1,1,0
5740,7753-USQYQ,Male,0,0,0
5741,7661-CPURM,Male,0,0,0
5742,6233-HXJMX,Female,0,0,0
5743,5902-WBLSE,Female,0,1,1
5744,3239-TPHPZ,Female,0,1,0
5745,5115-GZDEL,Male,0,0,1
5746,3338-CVVEH,Male,0,0,0
5747,2615-YVMYX,Male,1,1,0
5748,2851-STERV,Male,1,0,0
5749,4393-GEADV,Male,0,1,1
5750,8486-AYEQH,Female,0,0,0
5751,5419-JKZNQ,Male,1,1,0
5752,2495-KZNFB,Female,0,0,0
5753,1409-PHXTF,Male,1,1,0
5754,4560-WQAQW,Female,0,0,0
5755,9591-YVTEB,Male,1,0,0
5756,9309-BZGNT,Male,1,1,0
5757,4274-DRSQT,Female,0,0,0
5758,2027-DNKIV,Male,0,1,1
5759,8075-GXIUB,Male,1,1,0
5760,2885-HIJDH,Male,0,1,1
5761,5424-RLQLC,Male,0,0,0
5762,6507-DTJZV,Male,0,0,1
5763,7673-BQGKU,Female,0,1,1
5764,6723-WSNTY,Female,1,1,0
5765,2725-IWWBA,Male,0,1,1
5766,1061-PNTHC,Female,0,1,1
5767,0394-YONDK,Male,0,1,1
5768,6574-MCOEH,Female,0,1,1
5769,7399-QHBJS,Female,0,1,1
5770,0997-YTLNY,Female,0,0,1
5771,9479-HYNYL,Female,0,1,0
5772,9708-KFDBY,Male,0,0,0
5773,3642-GKTCT,Female,0,0,0
5774,0774-RMNUW,Female,0,1,1
5775,1334-PDUKM,Female,0,1,0
5776,0756-MPZRL,Male,0,0,0
5777,2242-MFOTG,Male,0,0,0
5778,2927-CVULT,Female,0,1,1
5779,2144-BFDSO,Female,1,1,0
5780,8745-PVESG,Female,0,0,0
5781,7647-GYYKX,Female,0,1,1
5782,5647-FXOTP,Female,1,1,0
5783,9700-ISPUP,Female,0,1,1
5784,9839-ETQOE,Male,0,0,1
5785,6078-VESFR,Male,1,1,0
5786,9027-TMATR,Female,0,1,0
5787,1941-HOSAM,Male,0,1,1
5788,9110-HSGTV,Female,0,0,0
5789,0704-VCUMB,Female,0,1,0
5790,6171-ZTVYB,Male,0,1,0
5791,1935-IMVBB,Male,0,1,0
5792,2535-PBCGC,Female,0,1,0
5793,1470-PSXNM,Male,0,1,1
5794,2498-XLDZR,Female,0,1,1
5795,9866-OCCKE,Female,1,1,0
5796,5338-YHWYT,Male,0,0,1
5797,7718-UPSKJ,Female,0,1,0
5798,8731-WBBMB,Female,0,1,0
5799,1448-CYWKC,Female,0,1,1
5800,7901-IIDQV,Male,0,0,0
5801,2690-DVRVK,Male,0,1,1
5802,1270-XKUCC,Female,0,1,1
5803,0334-ZFJSR,Female,0,1,0
5804,5583-EJXRD,Male,0,1,1
5805,4565-EVZMJ,Female,0,0,0
5806,3327-YBAKM,Female,0,1,0
5807,9441-QHEVC,Male,0,0,0
5808,6705-LNMDD,Male,0,0,0
5809,2580-ASVVY,Female,0,1,0
5810,3370-GQEAL,Male,0,1,1
5811,5032-USPKF,Female,0,0,0
5812,4254-QPEDE,Female,0,1,0
5813,6283-GITPX,Male,0,0,1
5814,0771-CHWSK,Male,0,0,0
5815,9788-HNGUT,Male,0,1,0
5816,9495-REDIY,Male,0,0,1
5817,5375-XLDOF,Male,0,1,1
5818,1172-VIYBP,Male,0,1,1
5819,6559-PDZLR,Male,0,0,0
5820,8992-OBVDG,Male,0,0,0
5821,4273-MBHYA,Female,0,0,1
5822,4724-WXVWF,Male,0,0,0
5823,5701-GUXDC,Female,0,1,0
5824,1460-UZPRJ,Male,0,1,0
5825,6082-GLJIX,Male,0,0,0
5826,2495-TTHBQ,Female,0,0,1
5827,0485-ZBSLN,Male,0,1,1
5828,3810-PJUHR,Male,0,1,1
5829,0847-HGRML,Male,0,0,1
5830,8232-CTLKO,Female,0,1,1
5831,9227-YBAXE,Female,0,1,1
5832,9860-LISIZ,Female,0,0,0
5833,0112-QAWRZ,Male,0,1,1
5834,2786-GCDPI,Female,1,0,0
5835,4043-MKDTV,Male,0,1,0
5836,9229-RQABD,Male,0,0,0
5837,8313-KTIHG,Male,0,0,0
5838,5320-BRKGK,Female,0,1,1
5839,6284-KMNUF,Female,0,1,0
5840,6229-UOLQL,Male,0,1,1
5841,3137-LUPIX,Female,0,0,0
5842,6143-JQKEA,Male,0,0,0
5843,8676-OOQEJ,Male,0,0,0
5844,9701-CDXHR,Female,0,1,0
5845,8124-NZVGJ,Female,0,0,0
5846,2162-FRZAA,Male,0,1,1
5847,5118-MUEYH,Female,0,1,0
5848,5627-TVBPP,Female,0,0,1
5849,3936-QQFLL,Male,0,0,0
5850,2589-AYCRP,Female,0,0,0
5851,4067-HLYQI,Female,0,0,0
5852,5124-EOGYE,Male,0,0,0
5853,5057-RKGLH,Female,0,1,1
5854,0292-WEGCH,Female,0,1,1
5855,8910-ICHIU,Female,0,0,0
5856,4097-YODCF,Male,0,0,1
5857,9715-WZCLW,Male,0,1,1
5858,9786-YWNHU,Female,0,1,1
5859,6407-GSJNL,Female,0,0,0
5860,4049-ZPALD,Female,0,1,0
5861,3733-UOCWF,Male,1,1,0
5862,6833-JMZYP,Female,0,0,0
5863,1310-QRITU,Female,0,0,0
5864,8961-QDZZJ,Female,0,1,1
5865,9715-SBVSU,Male,0,1,1
5866,8490-BXHEO,Male,1,0,0
5867,7173-TETGO,Female,1,1,0
5868,7929-SKFGK,Male,0,1,0
5869,2300-RQGOI,Female,0,0,0
5870,3563-SVYLG,Male,0,1,1
5871,6435-VWCCY,Male,1,1,0
5872,4998-IKFSE,Female,0,0,0
5873,8630-QSGXK,Male,0,1,0
5874,2455-USLMV,Female,0,0,0
5875,9488-FVZCC,Female,0,1,1
5876,5995-WWKKG,Female,0,0,0
5877,7879-CGSFV,Male,0,0,0
5878,9921-EZKBY,Male,0,0,1
5879,7432-FFVAR,Female,0,1,1
5880,7246-ZGQDF,Female,0,0,1
5881,4456-RHSNB,Female,0,1,1
5882,2481-SBOYW,Female,0,0,1
5883,7109-MFBYV,Male,0,0,0
5884,1833-TCXKK,Male,0,1,0
5885,1832-PEUTS,Male,0,1,1
5886,8660-BUETV,Female,0,0,0
5887,0580-PIQHM,Female,0,1,1
5888,5696-CEIQJ,Male,0,1,1
5889,1696-HXOWK,Female,0,1,0
5890,3026-ATZYV,Female,0,1,1
5891,4012-YCFAI,Male,0,1,0
5892,9970-QBCDA,Female,0,0,0
5893,9496-IVVRP,Female,0,1,1
5894,2657-VPXTA,Female,0,1,1
5895,6551-VLJMV,Male,0,1,0
5896,1221-GHZEP,Female,0,0,0
5897,9289-LBQVU,Male,0,1,0
5898,3458-IDMFK,Male,0,0,0
5899,6933-FHBZC,Female,0,0,0
5900,0221-NAUXK,Male,0,0,1
5901,9770-KXGQU,Female,0,0,0
5902,6538-POCHL,Male,0,0,0
5903,6726-NNFWD,Female,1,1,0
5904,3002-WQZWT,Female,0,0,0
5905,4277-UDIEF,Male,0,1,1
5906,1208-NBVFH,Male,0,1,1
5907,4912-PIGUY,Female,0,0,0
5908,2725-TTRIQ,Female,0,1,1
5909,3374-TTZTK,Male,0,1,0
5910,8990-ZXLSU,Female,0,0,0
5911,2275-RBYQS,Female,0,0,0
5912,4419-UJMUS,Male,0,1,1
5913,7794-JASDG,Male,0,0,0
5914,7609-YBPXG,Male,0,0,0
5915,5519-TEEUH,Male,0,0,1
5916,7856-GANIL,Male,1,1,0
5917,0804-XBFBV,Female,0,0,1
5918,2676-OXPPQ,Male,0,0,0
5919,3703-TTEPD,Male,0,0,0
5920,2799-TSLAG,Female,0,1,1
5921,2208-NKVVH,Male,0,1,1
5922,7139-JZFVG,Male,0,1,1
5923,4987-GQWPO,Male,0,0,0
5924,1757-TCATG,Male,0,1,1
5925,4776-XSKYQ,Female,0,1,1
5926,8048-DSDFQ,Male,0,0,0
5927,5753-QQWPW,Female,0,0,0
5928,6010-DDPPW,Male,0,1,0
5929,6693-FRIRW,Male,0,0,0
5930,6586-MYGKD,Male,0,1,0
5931,3173-NVMPX,Female,0,1,1
5932,0248-PGHBZ,Female,1,0,0
5933,0623-GDISB,Female,0,0,0
5934,2892-GESUL,Female,0,1,1
5935,7472-EQOAV,Male,1,1,1
5936,2043-WVTQJ,Male,0,1,0
5937,8034-RYTVV,Female,0,0,0
5938,3863-QSTYI,Male,0,0,0
5939,5044-LRQAQ,Female,0,1,0
5940,1716-LSAMB,Male,0,1,1
5941,1333-PBMXB,Female,0,1,1
5942,6546-OPBBH,Male,0,1,1
