customer_id,country,state,city,zip_code,latitude,longitude,gender,senior_citizen,has_partner,has_dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_flag,churn_score,cltv,churn_reason,total_charges_raw,is_new_customer_imputed_charges,senior_citizen_bool,has_partner_bool,has_dependents_bool,phone_service_bool,paperless_billing_bool,churn_label_bool,tenure_cohort,addon_service_count,has_internet,has_phone_and_internet,is_streaming_bundle,monetary_total_charges,monetary_monthly_run_rate,frequency_addon_breadth,recency_tenure_months,avg_revenue_per_tenure_month,contract_based_risk_tier,is_california_dataset
4632-XJMEX,United States,California,Fresno,93650,36.841655,-119.797113,Male,No,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,3419.5,No,0,24,6281,Not Applicable - Active Customer,3419.5,False,False,False,True,True,False,False,49-60 mo,3,True,True,False,3419.5,62.85,3,53,64.51886792452831,Medium,True
8910-LEDAG,United States,California,Prather,93651,37.007238,-119.505661,Male,Yes,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,No,0,72,3583,Not Applicable - Active Customer,2427.35,False,True,True,False,True,False,False,25-36 mo,0,True,True,False,2427.35,71.55,0,34,71.39264705882353,High,True
3452-GWUIN,United States,California,Raisin City,93652,36.594542,-119.905245,Female,Yes,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,No,0,40,5316,Not Applicable - Active Customer,1760.25,False,True,True,False,True,True,False,13-24 mo,2,True,True,True,1760.25,94.95,2,19,92.64473684210526,High,True
2716-GFZOR,United States,California,Raymond,93653,37.252057,-119.95783,Male,No,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,No,0,42,2358,Not Applicable - Active Customer,3551.65,False,False,True,False,True,True,False,37-48 mo,3,True,True,False,3551.65,86.1,3,43,82.59651162790698,High,True
3724-UCSHY,United States,California,Reedley,93654,36.636638,-119.421842,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,122.9,No,0,25,3072,Not Applicable - Active Customer,122.9,False,False,True,True,True,False,False,0-12 mo,0,False,False,False,122.9,19.55,0,6,20.483333333333334,High,True
8626-XHBIE,United States,California,Riverdale,93656,36.452211,-119.94575,Male,No,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1424.2,No,0,79,4262,Not Applicable - Active Customer,1424.2,False,False,False,True,True,True,False,49-60 mo,0,False,False,False,1424.2,24.8,0,56,25.432142857142857,Low,True
3192-LNKRK,United States,California,San Joaquin,93660,36.600193,-120.153393,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,No,0,67,3476,Not Applicable - Active Customer,2909.95,False,False,True,True,True,True,False,25-36 mo,2,True,True,False,2909.95,84.05,2,34,85.58676470588235,High,True
4439-YRNVD,United States,California,Selma,93662,36.545322,-119.642281,Female,No,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374.0,No,0,24,4571,Not Applicable - Active Customer,374,False,False,False,False,False,False,False,0-12 mo,2,True,False,False,374.0,36.25,2,10,37.4,High,True
2208-UGTGR,United States,California,Sultana,93666,36.545353,-119.338535,Male,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,No,0,58,5601,Not Applicable - Active Customer,5581.05,False,False,False,False,True,False,False,49-60 mo,3,True,True,True,5581.05,98.6,3,56,99.66160714285715,High,True
3005-TYFRD,United States,California,Tollhouse,93667,36.993666,-119.348267,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,No,0,46,4768,Not Applicable - Active Customer,5676.65,False,False,True,False,True,True,False,49-60 mo,4,True,True,True,5676.65,103.65,4,55,103.21181818181817,High,True
8670-MEFCP,United States,California,Tranquillity,93668,36.635661,-120.288644,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,No,0,77,3570,Not Applicable - Active Customer,3379.25,False,False,True,True,True,True,False,25-36 mo,6,True,True,True,3379.25,92.9,6,36,93.86805555555556,Low,True
3079-BCHLN,United States,California,Wishon,93669,37.287758,-119.548156,Male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,942.95,No,0,70,5394,Not Applicable - Active Customer,942.95,False,False,True,False,True,False,False,37-48 mo,0,False,False,False,942.95,19.9,0,47,20.06276595744681,Medium,True
7777-UNYHB,United States,California,Traver,93673,36.456091,-119.486225,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,232.4,No,0,21,2360,Not Applicable - Active Customer,232.4,False,False,True,True,True,True,False,0-12 mo,0,False,False,False,232.4,20.1,0,12,19.366666666666667,High,True
7278-CKDNC,United States,California,Fresno,93701,36.749403,-119.787574,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,No,0,40,4422,Not Applicable - Active Customer,2088.45,False,True,False,False,True,True,False,13-24 mo,1,True,True,False,2088.45,80.5,1,24,87.01875,High,True
8450-UYIBU,United States,California,Fresno,93703,36.768774,-119.762633,Female,Yes,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,No,0,60,2030,Not Applicable - Active Customer,1434.6,False,True,False,False,False,True,False,25-36 mo,2,True,False,False,1434.6,39.85,2,35,40.988571428571426,High,True
2969-VAPYH,United States,California,Fresno,93704,36.799648,-119.801247,Female,No,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,3870.0,No,0,48,4363,Not Applicable - Active Customer,3870,False,False,False,False,True,False,False,61-72 mo,3,True,True,False,3870.0,60.5,3,67,57.76119402985075,Medium,True
7181-OQCUT,United States,California,Fresno,93706,36.654614,-119.903674,Male,No,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,No,0,77,4520,Not Applicable - Active Customer,2215,False,False,False,False,True,False,False,13-24 mo,4,True,True,True,2215.0,103.85,4,21,105.47619047619048,High,True
8474-UMLNT,United States,California,Fresno,93710,36.822715,-119.761826,Female,No,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,No,0,30,4115,Not Applicable - Active Customer,842.25,False,False,False,False,True,False,False,13-24 mo,4,True,True,False,842.25,67.8,4,13,64.78846153846153,High,True
3836-FZSDJ,United States,California,Fresno,93720,36.878709,-119.7645,Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,1901.0,No,0,53,4367,Not Applicable - Active Customer,1901,False,True,True,False,True,False,False,61-72 mo,0,False,False,False,1901.0,24.85,0,71,26.774647887323944,Low,True
9142-XMYJH,United States,California,Fresno,93721,36.732694,-119.783786,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,No,0,49,5227,Not Applicable - Active Customer,601.6,False,False,False,False,True,False,False,25-36 mo,0,False,False,False,601.6,19.35,0,29,20.7448275862069,High,True
0187-QSXOE,United States,California,Fresno,93725,36.623632,-119.741322,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,605.45,No,0,36,5711,Not Applicable - Active Customer,605.45,False,True,True,False,True,True,False,0-12 mo,2,True,True,True,605.45,89.0,2,7,86.49285714285715,High,True
7733-UDMTP,United States,California,Fresno,93726,36.793601,-119.761131,Female,Yes,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,3094.05,No,0,76,4622,Not Applicable - Active Customer,3094.05,False,True,False,False,False,True,False,49-60 mo,4,True,False,True,3094.05,55.0,4,57,54.28157894736842,High,True
2649-HWLYB,United States,California,Fresno,93727,36.751489,-119.68072,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,No,0,46,6177,Not Applicable - Active Customer,4929.55,False,False,True,False,True,False,False,61-72 mo,4,True,True,False,4929.55,76.15,4,65,75.83923076923077,Low,True
5214-CHIWJ,United States,California,Fresno,93728,36.757345,-119.818274,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,595.05,No,0,71,3159,Not Applicable - Active Customer,595.05,False,False,False,False,True,False,False,25-36 mo,0,False,False,False,595.05,20.3,0,27,22.038888888888888,Medium,True
6904-JLBGY,United States,California,Salinas,93905,36.667794,-121.601306,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,No,0,71,4008,Not Applicable - Active Customer,8436.25,False,True,False,False,True,True,False,61-72 mo,6,True,True,True,8436.25,117.35,6,72,117.17013888888889,Low,True
2465-BLLEU,United States,California,Salinas,93906,36.722898,-121.633648,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,19.75,No,0,33,4441,Not Applicable - Active Customer,19.75,False,False,False,False,True,True,False,0-12 mo,0,False,False,False,19.75,19.75,0,1,19.75,High,True
1685-VAYJF,United States,California,Salinas,93907,36.77462,-121.664714,Male,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492.0,No,0,39,5253,Not Applicable - Active Customer,492,False,False,False,False,True,False,False,0-12 mo,0,True,True,False,492.0,45.2,0,11,44.72727272727273,High,True
8874-EJNSR,United States,California,Salinas,93908,36.624338,-121.615669,Male,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,987.95,No,0,65,5453,Not Applicable - Active Customer,987.95,False,False,True,True,True,False,False,37-48 mo,0,False,False,False,987.95,25.2,0,39,25.33205128205128,Low,True
6917-YACBP,United States,California,Big Sur,93920,36.092975,-121.549826,Female,Yes,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.75,5496.9,No,0,70,5170,Not Applicable - Active Customer,5496.9,False,True,False,False,True,True,False,49-60 mo,3,True,True,False,5496.9,89.75,3,59,93.16779661016949,High,True
5049-MUBWG,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,Male,No,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.0,1908.35,No,0,79,4705,Not Applicable - Active Customer,1908.35,False,False,False,False,True,False,False,25-36 mo,4,True,True,True,1908.35,75.0,4,26,73.39807692307691,Medium,True
4223-WOZCM,United States,California,Carmel,93923,36.460611,-121.852507,Male,Yes,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,No,0,78,5251,Not Applicable - Active Customer,107.1,False,True,False,False,True,False,False,0-12 mo,1,True,True,False,107.1,49.95,1,2,53.55,High,True
0769-MURVM,United States,California,Carmel Valley,93924,36.414611,-121.6386,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,No,0,52,6187,Not Applicable - Active Customer,4575.35,False,False,True,True,False,False,False,61-72 mo,6,True,False,True,4575.35,65.7,6,72,63.54652777777778,Low,True
9253-VIFJQ,United States,California,Chualar,93925,36.596271,-121.442274,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,4309.55,No,0,52,5224,Not Applicable - Active Customer,4309.55,False,False,True,False,True,False,False,61-72 mo,3,True,True,False,4309.55,67.05,3,65,66.30076923076923,Medium,True
7030-FZTFM,United States,California,Gonzales,93926,36.52588,-121.396719,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,7922.75,No,0,27,6444,Not Applicable - Active Customer,7922.75,False,False,True,True,True,False,False,61-72 mo,5,True,True,True,7922.75,110.9,5,72,110.03819444444444,Low,True
9741-YLNTD,United States,California,Greenfield,93927,36.248708,-121.386617,Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,No,0,47,2684,Not Applicable - Active Customer,522.35,False,False,False,False,True,True,False,0-12 mo,2,True,True,False,522.35,87.95,2,6,87.05833333333334,High,True
5917-RYRMG,United States,California,Jolon,93928,35.930782,-121.189757,Male,Yes,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,587.7,No,0,78,3836,Not Applicable - Active Customer,587.7,False,True,False,False,True,False,False,25-36 mo,0,False,False,False,587.7,19.8,0,32,18.365625,Medium,True
5120-ZBLAI,United States,California,King City,93930,36.220761,-120.980777,Female,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,No,0,75,6144,Not Applicable - Active Customer,3876.2,False,False,True,False,True,False,False,49-60 mo,3,True,True,True,3876.2,75.7,3,50,77.524,Medium,True
1194-BHJYC,United States,California,Lockwood,93932,35.989792,-121.055933,Male,No,Yes,No,61,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,62.15,3778.85,No,0,59,6427,Not Applicable - Active Customer,3778.85,False,False,True,False,False,True,False,61-72 mo,5,True,False,True,3778.85,62.15,5,61,61.9483606557377,Low,True
0906-QVPMS,United States,California,Monterey,93940,36.362741,-121.869685,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,No,0,26,5398,Not Applicable - Active Customer,8349.45,False,False,True,False,True,False,False,61-72 mo,6,True,True,True,8349.45,115.15,6,72,115.96458333333334,Low,True
1905-OEILC,United States,California,Pebble Beach,93953,36.587497,-121.944815,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,No,0,33,3107,Not Applicable - Active Customer,19.5,False,False,False,False,True,False,False,0-12 mo,0,False,False,False,19.5,19.5,0,1,19.5,High,True
7858-GTZSP,United States,California,San Lucas,93954,36.125529,-120.864443,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,No,0,71,2061,Not Applicable - Active Customer,1066.9,False,False,False,False,True,True,False,0-12 mo,1,True,True,False,1066.9,86.55,1,12,88.90833333333335,High,True
6248-BSHKG,United States,California,Soledad,93960,36.414216,-121.360597,Male,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,1226.45,No,0,77,5897,Not Applicable - Active Customer,1226.45,False,False,True,True,True,False,False,61-72 mo,0,False,False,False,1226.45,20.4,0,61,20.105737704918035,Medium,True
4685-TFLLS,United States,California,Spreckels,93962,36.624641,-121.647195,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,342.3,No,0,74,4808,Not Applicable - Active Customer,342.3,False,False,True,True,True,False,False,13-24 mo,0,False,False,False,342.3,19.8,0,18,19.016666666666666,Medium,True
3470-BTGQO,United States,California,Belmont,94002,37.509366,-122.306132,Male,No,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,985.05,No,0,39,5731,Not Applicable - Active Customer,985.05,False,False,False,True,True,False,False,13-24 mo,0,True,True,False,985.05,45.65,0,21,46.90714285714286,High,True
1209-VFFOC,United States,California,Brisbane,94005,37.684694,-122.40712,Male,No,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,56.4,3948.45,No,0,59,4556,Not Applicable - Active Customer,3948.45,False,False,True,True,False,True,False,61-72 mo,5,True,False,False,3948.45,56.4,5,68,58.065441176470586,Low,True
8224-DWCKX,United States,California,Burlingame,94010,37.57028,-122.365778,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,No,0,38,5159,Not Applicable - Active Customer,828.05,False,True,False,False,True,True,False,0-12 mo,0,True,True,False,828.05,73.3,0,12,69.00416666666666,High,True
4553-DVPZG,United States,California,Daly City,94015,37.680844,-122.48131,Female,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,No,0,77,5049,Not Applicable - Active Customer,6164.7,False,False,True,False,True,True,False,61-72 mo,3,True,True,True,6164.7,101.35,3,62,99.43064516129031,High,True
6917-IAYHD,United States,California,La Honda,94020,37.285677,-122.224165,Male,No,No,Yes,1,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.6,33.6,No,0,27,4369,Not Applicable - Active Customer,33.6,False,False,False,True,False,False,False,0-12 mo,2,True,False,False,33.6,33.6,2,1,33.6,High,True
8620-RJPZN,United States,California,Los Altos,94022,37.349546,-122.134356,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,No,0,68,3061,Not Applicable - Active Customer,20.7,False,False,False,False,True,False,False,0-12 mo,0,False,False,False,20.7,20.7,0,1,20.7,High,True
7572-KPVKK,United States,California,Los Altos,94024,37.352911,-122.093002,Male,No,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,No,0,33,5900,Not Applicable - Active Customer,6590.5,False,False,False,True,True,True,False,61-72 mo,4,True,True,True,6590.5,104.05,4,62,106.29838709677419,Low,True
2642-MAWLJ,United States,California,Menlo Park,94025,37.449551,-122.183762,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,717.95,No,0,57,5272,Not Applicable - Active Customer,717.95,False,False,True,True,True,False,False,25-36 mo,0,False,False,False,717.95,20.25,0,36,19.943055555555556,Low,True
7103-ZGVNT,United States,California,Portola Valley,94028,37.369709,-122.215844,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,No,0,78,4268,Not Applicable - Active Customer,4885.85,False,False,True,True,True,False,False,61-72 mo,4,True,True,False,4885.85,73.7,4,69,70.80942028985508,Medium,True
2027-WKXMW,United States,California,Montara,94037,37.540582,-122.509594,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,No,0,20,4582,Not Applicable - Active Customer,6871.7,False,False,True,False,True,True,False,61-72 mo,5,True,True,True,6871.7,108.75,5,63,109.07460317460317,High,True
7137-NAXML,United States,California,Moss Beach,94038,37.515556,-122.502311,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,405.6,No,0,63,4402,Not Applicable - Active Customer,405.6,False,False,False,False,True,False,False,13-24 mo,0,False,False,False,405.6,20.15,0,23,17.63478260869565,Medium,True
2428-ZMCTB,United States,California,Mountain View,94040,37.380662,-122.086022,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,No,0,62,3926,Not Applicable - Active Customer,208.25,False,False,False,False,True,False,False,0-12 mo,0,False,False,False,208.25,19.75,0,10,20.825,High,True
2961-VNFKL,United States,California,Mountain View,94041,37.388349,-122.075299,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.95,1801.9,No,0,23,5072,Not Applicable - Active Customer,1801.9,False,False,True,False,True,True,False,61-72 mo,0,False,False,False,1801.9,25.95,0,71,25.378873239436622,Low,True
1768-HNVGJ,United States,California,Mountain View,94043,37.419725,-122.062947,Female,Yes,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.05,3062.45,No,0,43,4223,Not Applicable - Active Customer,3062.45,False,True,False,False,True,True,False,37-48 mo,3,True,True,False,3062.45,70.05,3,45,68.05444444444444,High,True
6963-KQYQB,United States,California,Pacifica,94044,37.573633,-122.455167,Female,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.05,1764.75,No,0,32,4722,Not Applicable - Active Customer,1764.75,False,False,True,True,True,False,False,61-72 mo,0,False,False,False,1764.75,24.05,0,70,25.210714285714285,Low,True
5934-RMPOV,United States,California,Pescadero,94060,37.22565,-122.297533,Female,No,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,No,0,79,4240,Not Applicable - Active Customer,1816.75,False,False,False,True,True,True,False,13-24 mo,1,True,True,False,1816.75,84.75,1,22,82.57954545454545,High,True
1207-BLKSA,United States,California,Redwood City,94061,37.461251,-122.235414,Female,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,1255.1,No,0,34,4922,Not Applicable - Active Customer,1255.1,False,False,True,True,True,False,False,49-60 mo,0,False,False,False,1255.1,23.05,0,52,24.13653846153846,Low,True
8316-BBQAY,United States,California,Redwood City,94063,37.499411,-122.196318,Female,No,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,No,0,74,6251,Not Applicable - Active Customer,3921.1,False,False,False,False,False,False,False,61-72 mo,5,True,False,True,3921.1,59.95,5,65,60.324615384615385,Low,True
1166-PQLGG,United States,California,Redwood City,94065,37.527497,-122.230941,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,No,0,68,4424,Not Applicable - Active Customer,1463.45,False,False,True,True,True,False,False,61-72 mo,0,False,False,False,1463.45,19.55,0,72,20.325694444444444,Low,True
3146-JTQHR,United States,California,San Bruno,94066,37.624436,-122.430661,Male,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,No,0,57,3778,Not Applicable - Active Customer,189.45,False,False,True,False,True,False,False,0-12 mo,0,False,False,False,189.45,19.6,0,10,18.945,Medium,True
4291-YZODP,United States,California,San Carlos,94070,37.497915,-122.267361,Female,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,96.8,No,0,62,3810,Not Applicable - Active Customer,96.8,False,False,False,True,True,False,False,0-12 mo,0,False,False,False,96.8,20.05,0,7,13.828571428571427,Medium,True
4395-PZMSN,United States,California,San Gregorio,94074,37.331762,-122.341444,Male,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.55,408.5,No,0,48,2850,Not Applicable - Active Customer,408.5,False,True,False,False,True,True,False,0-12 mo,2,True,True,False,408.5,85.55,2,5,81.7,High,True
6427-FEFIG,United States,California,South San Francisco,94080,37.654436,-122.426468,Female,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65,No,0,30,2939,Not Applicable - Active Customer,1846.65,False,False,True,True,True,False,False,13-24 mo,4,True,True,True,1846.65,78.6,4,24,76.94375000000001,Low,True
0017-IUDMW,United States,California,Sunnyvale,94086,37.378541,-122.020456,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,No,0,52,6252,Not Applicable - Active Customer,8456.75,False,False,True,True,True,True,False,61-72 mo,6,True,True,True,8456.75,116.8,6,72,117.45486111111111,Low,True
8706-HRADD,United States,California,Sunnyvale,94087,37.3511,-122.037311,Male,No,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.55,1011.5,No,0,63,5808,Not Applicable - Active Customer,1011.5,False,False,False,False,False,True,False,13-24 mo,3,True,False,False,1011.5,43.55,3,21,48.166666666666664,High,True
9955-QOPOY,United States,California,Sunnyvale,94089,37.421633,-122.009613,Male,No,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.8,4263.4,No,0,63,5683,Not Applicable - Active Customer,4263.4,False,False,True,False,False,True,False,61-72 mo,5,True,False,True,4263.4,60.8,5,69,61.78840579710145,Medium,True
4385-ZKVNW,United States,California,San Francisco,94102,37.7795,-122.419233,Male,No,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,No,0,21,4412,Not Applicable - Active Customer,2549.1,False,False,True,True,True,True,False,37-48 mo,2,True,True,False,2549.1,54.9,2,44,57.934090909090905,High,True
5446-DKWYW,United States,California,San Francisco,94103,37.773147,-122.411287,Female,Yes,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,No,0,30,6238,Not Applicable - Active Customer,3965.05,False,True,True,True,True,True,False,61-72 mo,2,True,True,False,3965.05,65.2,2,61,65.00081967213114,Medium,True
9031-ZVQPT,United States,California,San Francisco,94109,37.794487,-122.42227,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,No,0,57,4773,Not Applicable - Active Customer,7840.6,False,False,True,False,True,True,False,61-72 mo,5,True,True,True,7840.6,108.2,5,72,108.89722222222223,Low,True
2990-IAJSV,United States,California,San Francisco,94110,37.750021,-122.415201,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,No,0,68,4200,Not Applicable - Active Customer,6632.75,False,False,False,False,True,False,False,61-72 mo,6,True,True,True,6632.75,92.0,6,72,92.12152777777777,Low,True
